id	Username	Text	Date	Retweets	Favorites	Mentions	Hashtags	Geo	Permalink	True Positive	False Positive	isClean	Reason for False Positive
4.04136E+17	Ms_domboms	"""Sooo true! Rt """" @iSexstrology : #Cancer gives much love and affection to their partners. It's wonderful!"""""""	11/23/2013	0	0	@iSexstrology	#Cancer		https://twitter.com/Ms_domboms/status/404136271637147648	0	1	-1	Horoscope
2.70343E+17	emileebaroner	@kaliduffinator btw I have your Dave and busters boxers and your breast cancer shirt	11/18/2012	0	0	@kaliduffinator			https://twitter.com/emileebaroner/status/270343237489795073	1	0	1	
2.56848E+17	_Foglemonster	Dumpster truck supporting breast cancer awareness @Aberdeen http:// instagr.am/p/Qsew5Hwof7/	10/12/2012	0	0	@Aberdeen			https://twitter.com/_Foglemonster/status/256848080912142336	1	0	1	
4.34357E+17	_RichieWorld	Dont ever buy a jazz black these mfs nasty asl i can taste the cancer on dis mf	2/14/2014	1	0				https://twitter.com/_RichieWorld/status/434356995848540160	0	1	-1	Taste of Cancer
3.41446E+17	BossNationElz	JULY 12TH ITS ALL ABOUT AMAZURA CONCERT HALL! THE ALL WHITE BEACH WEAR AFFAIR CANCER EDITION IS GOING… http:// instagram.com/p/aFlfw4mWZz/	6/3/2013	1	0				https://twitter.com/BossNationElz/status/341445945378103296	1	0	1	
19012352321	topix_ar	Breast cancer cells regulate multiple genes in response to estrogen-like compounds - http://bit.ly/dizzus #StateUniversity #Arkansas	7/20/2010	0	0		#StateUniversity #Arkansas		https://twitter.com/topix_ar/status/19012352321	1	0	1	
1.82988E+17	mynewyorkjobs	"Job Lead: Retirement/Deferred Comp Anlys - Memorial Sloan-Kettering Cancer Center - New York, NY: Memorial Sloa... http:// bit.ly/GQpt2o"	3/22/2012	0	0				https://twitter.com/mynewyorkjobs/status/182987980863049728	0	1	-1	Job Offering
2.72651E+17	MarrinaR	my hair falls out all the time #i think i have cancer ? #dying	11/25/2012	0	0		#i #dying		https://twitter.com/MarrinaR/status/272651069623001089	0	1	-1	Selfdiagnosing Cancer
2.53312E+17	topix_insight	Mortuary marks Breast Cancer Awareness Month - http:// bit.ly/Sn3mvJ #Newhall #California	10/2/2012	0	0		#Newhall #California		https://twitter.com/topix_insight/status/253312480548364288	1	0	1	
2.4826E+17	cancerous_dawn	I don't get why I'm trying so hard anymore	9/18/2012	0	0				https://twitter.com/cancerous_dawn/status/248260246093578240	0	1	-1	Handle has Cancer
4.42373E+17	Life_of_Shane	This kenny g shits gonna give my cancer cancer	3/8/2014	0	1				https://twitter.com/Life_of_Shane/status/442373409402413056	0	1	-1	giving someone Cancer
3.17443E+17	OliviaaDenisee	“ @dubdollar20 : 150 retweets and ill shave my head for cancer awareness.” This >>>>	3/28/2013	1	1	@dubdollar20			https://twitter.com/OliviaaDenisee/status/317442618906791937	1	0	1	
4.77886E+16	joshed11	wishing for the best for Eric Abidal. cancer is no joke.	3/15/2011	0	0				https://twitter.com/joshed11/status/47788598489120768	1	0	1	
19090329124	7450	"Cancer Patient’s June 26 Wedding, Created by NJ Branch of Association of Bridal Consultan http://bit.ly/duhtyv via http://outside.in/07450"	7/21/2010	0	0				https://twitter.com/07450/status/19090329124	1	0	1	
3.50095E+17	nicoleeyyxo	could you please tweet #TeamHede to help us support a sophomore at our school who was recently diagnosed with brain cancer ?  #teamhede	6/26/2013	4	1		#TeamHede #teamhede		https://twitter.com/nicoleeyyxo/status/350094676994433025	1	0	1	
2.88792E+17	TinCupWill	Finding out your grandma has stage 4 cancer <<<<<<<<<<<<<<<<<<<<<<<<<<<<<<	1/8/2013	0	0				https://twitter.com/TinCupWill/status/288792293002076160	1	0	1	
1.69397E+17	Wavid914	"I don't believe in cancer Gemini aries or any horoscope, But I gotta talent for spottin sluts from far away like I got some whores to scope,"	2/14/2012	0	0				https://twitter.com/Wavid914/status/169396656876437504	0	1	-1	Horoscope
6.50036E+16	92656	Breast cancer awareness event slated May 6 http://bit.ly/m8S5XE via http://outside.in/92656	5/2/2011	0	0				https://twitter.com/92656/status/65003645200113664	1	0	1	
3.59284E+17	bbgtatiana	He Had Cancer	7/22/2013	0	0				https://twitter.com/bbgtatiana/status/359283915338416129	1	0	1	
2.99159E+17	JusLandoEsq	" @CancerAreUs : #Cancer , are compatible with #Scorpio , #Pisces , #Virgo , & #Taurus ."	2/6/2013	0	0	@CancerAreUs	#Cancer #Scorpio #Pisces #Virgo #Taurus		https://twitter.com/JusLandoEsq/status/299158610531983363	0	1	-1	Horoscope
6.11691E+16	11542	Prostate Cancer Support Group For Patients and Family http://bit.ly/eree63 via http://outside.in/11542	4/21/2011	0	0				https://twitter.com/11542/status/61169101455896576	1	0	1	
4.53003E+17	BayleeRoyer	It hurts me to see my role model struggling with this sickness. Cancer doesn't hold a finger to God.	4/6/2014	0	0				https://twitter.com/BayleeRoyer/status/453003106523963392	1	0	1	
1.84857E+17	60423	Harvesting Toys to Help Children Fighting Cancer http:// bit.ly/Hce3Wv via http:// outside.in/60423	3/28/2012	0	0				https://twitter.com/60423/status/184857378490040320	1	0	1	
5.20625E+17	TheVilleAthleti	Come out & support the Pioneers in our annual Breast Cancer Awareness Football Game! Money raised at the game will go to the ACS! Pink Out!	10/10/2014	1	2				https://twitter.com/TheVilleAthleti/status/520624796644966400	1	0	1	
3.85444E+17	TrapLord_Zay	 @RainbowWarriorr : I wish cancer would get cancer and die.	10/2/2013	0	1	@RainbowWarriorr			https://twitter.com/TrapLord_Zay/status/385443781752803328	1	0	1	
4.31417E+17	joyfc	@2Wired2Tired @mashable I might take the random photo of a bra out of it (it was for a breast cancer fundraiser).	2/6/2014	0	0	@2Wired2Tired @mashable			https://twitter.com/joyfc/status/431417383715373056	1	0	1	
2.43914E+17	Baygirl97	Remember to wear white to school/game tomorrow. White out for cancer . #Bulldogs	9/6/2012	0	0		#Bulldogs		https://twitter.com/Baygirl97/status/243913555534041088	1	0	1	
1.3023E+17	LalaP	It's raining!I'm exhausted! And I'm awake 2 hours earlier than usual! Damn you breast cancer walk!! (Deacon damns you too:)	10/29/2011	0	0				https://twitter.com/LalaP/status/130229515329867776	1	0	1	
13942037278	abdoss00	What he said. RT @ldossett Mom has renal cell carcinoma. Cancer can suck it.	5/13/2010	0	0	@ldossett			https://twitter.com/abdoss00/status/13942037278	1	0	1	
13502657304	DreamPrince1985	"RT @ZodiacLover : #ZodiacLover PISCES goes with Scorpio, Cancer , Capricorn and Taurus."	5/6/2010	0	0	@ZodiacLover	#ZodiacLover		https://twitter.com/DreamPrince1985/status/13502657304	0	1	-1	Horoscope
3.135E+16	ChiefCharIes	Brokeoff for breast cancer	1/29/2011	0	0				https://twitter.com/ChiefCharIes/status/31350036981878784	1	0	1	
1.23244E+17	jeffsheinBK	@AppleTechTech Please help support research for pancreatic cancer by purchasing a Steve Jobs commemorative T-Shirt. stevejobsitribute.com	10/9/2011	0	0	@AppleTechTech			https://twitter.com/jeffsheinBK/status/123244402180231168	1	0	1	
28379875494	ANikkiBee	"@spifster Oh, so ya girl in Florida or wherever she's at is doing breast cancer nails too. Oh, okay. #ohyoufancyhuh"	10/22/2010	0	0	@spifster	#ohyoufancyhuh		https://twitter.com/ANikkiBee/status/28379875494	1	0	1	
3.57537E+17	AlmightyKoom	No disrespect but what does Talia have that other People with Cancer don't like what's so special about her	7/17/2013	1	2				https://twitter.com/AlmightyKoom/status/357536828745723904	1	0	1	
20984358299	DORKSidED10	"""“God has such a sense of humor"""" she says. What if he really had cancer instead of a pea sprout in his lungs? o.O http://tinyurl.com/2gysstz"""	8/12/2010	0	0				https://twitter.com/DORKSidED10/status/20984358299	1	0	1	
1.79854E+17	iambriseyda	Why ppl judge when I smoke cigs at partys? It's my fucking life!! I know it causes cancer I didn't ask for you opinion!!	3/14/2012	0	0				https://twitter.com/iambriseyda/status/179853720090189824	1	0	1	
3.60961E+16	92561	Dr. George Car Show benefits cancer foundation http://bit.ly/dSVVQn via http://outside.in/92561	2/11/2011	0	0				https://twitter.com/92561/status/36096145151361024	1	0	1	
1.34797E+17	LamarSaidWhat_	Once again; I just woke up with my cell phone laying on my forehead! #wtf are you trying to give me brain cancer ??	11/10/2011	0	0		#wtf		https://twitter.com/LamarSaidWhat_/status/134796997394837506	0	1	-1	Giving onself cancer
5.01929E+17	KBP119	@Th4nkMeLater wait you have cancer ?	8/19/2014	0	0	@Th4nkMeLater			https://twitter.com/KBP119/status/501928826864033793	1	0	1	
3.90301E+17	hemenway4	“ @BestOfNike : Western Michigan's breast cancer awareness helmets.. #NikePorn pic.twitter.com/QbrGpNLSJ6 ”	10/15/2013	0	0	@BestOfNike	#NikePorn		https://twitter.com/hemenway4/status/390300899765411840	1	0	1	
4.08684E+17	CourtneyHadden	"Hearing the inspirational story of @RobinRoberts at #masswomen shows we can b touched by cancer , but don't have to b beaten by it #kcancer"	12/5/2013	0	2	@RobinRoberts	#masswomen #kcancer		https://twitter.com/CourtneyHadden/status/408684066524114944	1	0	1	
3.19221E+17	JoyceTipton	At Blue Bake on University. Come eat. Some of the money benefits American Cancer Society. Mention Relay. pic.twitter.com/YzzvX6710J	4/2/2013	0	0				https://twitter.com/JoyceTipton/status/319221011155402752	1	0	1	
5.29268E+17	JerryPopolis	“ @Gawker : Cancer patient with six months to live ends her own life under Oregon Death With Dignity Law. http:// gaw.kr/Ince71S ” BRAVE WOMAN	11/3/2014	0	0	@Gawker			https://twitter.com/JerryPopolis/status/529267790738620417	1	0	1	
3.88952E+17	susannj30	Thank you Breast Cancer ..I found my purpose! http:// wp.me/p3bqjP-eo	10/12/2013	0	0				https://twitter.com/susannj30/status/388951858401652736	1	0	1	
2.53548E+17	Fullmetal1986	Show you hate breast cancer by getting some pink in your games. Like a multiplayer color or a gun skin or whatever. Pink it up this month.	10/3/2012	0	0				https://twitter.com/Fullmetal1986/status/253548436861882369	1	0	1	
1.05293E+17	93242	"$10 for $20 Worth of Gently Used Gifts, Clothes, and Furniture at American Cancer Society Discove http:// bit.ly/pD5H0v for 93242"	8/21/2011	0	0				https://twitter.com/93242/status/105293268983619584	1	0	1	
2.94698E+17	CelestKhalifa	"""Hell Yeah. """" @weWANTmo : We're crazy. RT @JessyMarieO : Never date a cancer ."""""""	1/25/2013	0	0	@weWANTmo @JessyMarieO			https://twitter.com/CelestKhalifa/status/294698075748966400	0	1	-1	Horoscope
5.06599E+17	syd_syd92	 @cancerscopehere : #Cancer are more attracted to interesting people rather than hot people. So true	9/1/2014	0	0	@cancerscopehere	#Cancer		https://twitter.com/syd_syd92/status/506599403017089025	0	1	-1	Horoscope
1.36174E+17	eastangliainkc	"“ @XSTROLOGY : Because #Cancer suffers in silence, no one really knows the depth of their sorrow and pain.”. Really Foof REALLY?!!"	11/14/2011	0	0	@XSTROLOGY	#Cancer		https://twitter.com/eastangliainkc/status/136174086240993280	0	1	-1	Horoscope
4.87039E+17	Phat_Nic	Red lights give me cancer	7/9/2014	0	1				https://twitter.com/Phat_Nic/status/487038709590548481	0	1	-1	Offensive Term
2.6783E+17	stopdainsanity	@adamlevine in regards to a child w cancer ...this is why @BryanPeeps is the voice in more ways than 1 !! pic.twitter.com/9MqGWezy	11/11/2012	0	0	@adamlevine @BryanPeeps			https://twitter.com/stopdainsanity/status/267829565886455808	1	0	1	
4.92349E+17	715_alma	We miss you . Tears going down my face right now . Fuck cancer just for you tia I'll have a smile on ny face today .l pic.twitter.com/rcFhcQI8Bf	7/24/2014	0	0				https://twitter.com/715_alma/status/492348821486067712	1	0	1	
3.85153E+17	apvillastrigo	breast cancer awareness month	10/1/2013	1	0				https://twitter.com/apvillastrigo/status/385152584245194752	1	0	1	
2.23078E+17	benvoorhies	Huntsman clouds. @Huntsman Cancer Institute http:// instagr.am/p/M8h900OMpU/	7/11/2012	0	0	@Huntsman			https://twitter.com/benvoorhies/status/223077992040108034	0	1	-1	Picture at Cancer Institute
4.30914E+17	fxckgiraffes	Marc's dad has cancer & is not doing so well since he found out that he is allergic to the chemo.	2/4/2014	0	1				https://twitter.com/fxckgiraffes/status/430914228153618432	1	0	1	
4.79083E+17	cassibreee	 @CancerTerms : #Cancer 's have emotional depth like you wouldnt believe.	6/17/2014	0	0	@CancerTerms	#Cancer		https://twitter.com/cassibreee/status/479083010067685377	0	1	-1	Horoscope
5.13708E+17	MKrychman	At Disney- nurse navigator meeting spreading the awareness of revitalizing intimacy after cancer @OncNurseNav ! pic.twitter.com/EebkECNckd	9/21/2014	0	0	@OncNurseNav			https://twitter.com/MKrychman/status/513707969666895872	1	0	1	
3.93553E+17	kaylalubenau	"""Tomorrow the EHHS HOSA will be hosting a """"Pink Out"""". Wear pink and support breast cancer !"""	10/24/2013	2	1				https://twitter.com/kaylalubenau/status/393552913261658112	1	0	1	
3.33937E+17	Rock02013	"I'm at Memorial Sloan-Kettering Cancer Center Offices (New York, NY) http:// 4sq.com/15Fkl39"	5/13/2013	0	0				https://twitter.com/Rock02013/status/333936511768739841	0	1	-1	4sq
18490576721	Mohape_	"RT @Sexstrology : Cancer , Scorpio and Pisces commit their whole heart and body into lovemaking. Sex with them is a full experience"	7/13/2010	0	0	@Sexstrology			https://twitter.com/Mohape_/status/18490576721	0	1	-1	Horoscope
5.26203E+17	JerseySaraKC	I really think that mark on Ned Yost's nose is skin cancer . It's been there all season. He needs to see a damn #dermatologist	10/25/2014	0	0		#dermatologist		https://twitter.com/JerseySaraKC/status/526202668076007424	0	1	-1	Selfdiagnosing Cancer
6.15014E+16	97215	Ovarian cancer treatment suggests future fertility http://bit.ly/ebPpGj via http://outside.in/97215	4/22/2011	0	0				https://twitter.com/97215/status/61501439616360448	1	0	1	
2.55817E+17	lbgx0	“@CancerFollowers: #Cancer signs arent easy to figure out.”	10/9/2012	1	1	@CancerFollowers	#Cancer		https://twitter.com/lbgx0/status/255816584361304064	0	1	-1	Horoscope
1.77994E+17	LiaRashay	All These Cancer Smokers	3/9/2012	0	0				https://twitter.com/LiaRashay/status/177994047653289984	1	0	1	
2.7269E+17	jlambert275	"CALLING ALL #ISFAMILY , #TVDFAMILY , B.O.B ARMY #ISF KIDS ARMY. when on facebook like a Page HOPE FOR CAROLINE. She is 5, battling Cancer ."	11/25/2012	0	0		#ISFAMILY #TVDFAMILY #ISF		https://twitter.com/jlambert275/status/272689947042004993	1	0	1	
3.89818E+16	topix_insight	'Super' trial drug provides hope for cancer patients - http://bit.ly/g57wqG #Nipomo #California	2/19/2011	0	0		#Nipomo #California		https://twitter.com/topix_insight/status/38981781587886080	1	0	1	
2.58193E+17	HobsonJulie	Breast cancer awareness ribbon for my aunt n grandmother on my ankle. Yes that will be my next tat.	10/16/2012	0	0				https://twitter.com/HobsonJulie/status/258193079033532418	1	0	1	
3.86227E+17	jtucci23	Fuck cancer	10/4/2013	0	0				https://twitter.com/jtucci23/status/386227136287109120	1	0	1	
2.95599E+17	successful_cam	RFT “ @CancerAreUs : #cancer sign is 69 ?and they are the best at it”	1/27/2013	1	0	@CancerAreUs	#cancer		https://twitter.com/successful_cam/status/295599452872396800	0	1	-1	Horoscope
4.09779E+17	joeynajar	@pricebryon #Cancer has 1 friend that:1) Turns everything dirty.2) Eats like a pig and gains no weight.3) Swears a lot.4) Has a funny laugh.	12/8/2013	0	1	@pricebryon	#Cancer		https://twitter.com/joeynajar/status/409779443998003200	0	1	-1	Horoscope
4.52177E+17	Laura_Leighe	Pumped to play #prescriptionforacure today @OUHSC Soccer field gazebo!! Come out :) Proceeds to Stephenson Cancer Center!!! #livemusic #OKC	4/4/2014	1	1	@OUHSC	#prescriptionforacure #livemusic #OKC		https://twitter.com/Laura_Leighe/status/452176983166701568	1	0	1	
2.53649E+17	thedrunktruth	!! RT “ @CancerAreUs : #Cancer women are the definition of a night of fun”	10/3/2012	0	0	@CancerAreUs	#Cancer		https://twitter.com/thedrunktruth/status/253648778479955969	0	1	-1	Horoscope
3.92161E+17	nvx_alondra	hopefully am praying my cousin does not get cancer in that tumor she has	10/21/2013	0	0				https://twitter.com/nvx_alondra/status/392161150030188544	1	0	1	
5.27393E+17	Gleason4plus5	@rayne_2 @IamBreastCancer 2 possibilities: 1) never had cancer ; 2) actually cured by surgery +/- therapy prior to raw diet.	10/29/2014	1	1	@rayne_2 @IamBreastCancer			https://twitter.com/Gleason4plus5/status/527393401537564672	1	0	1	
1.55066E+17	FeFe918	"I'm at MD Anderson Cancer Center (1515 Holcombe Blvd, Bertner, Houston) w/ 2 others http:// 4sq.com/zwHI7G"	1/5/2012	0	0				https://twitter.com/FeFe918/status/155066096544792576	0	1	-1	4sq
27615195729	28150	BREAST CANCER : The CRMC Cancer Center care team is ready to help in the fight http://bit.ly/blqKRG via http://outside.in/28150	10/17/2010	0	0				https://twitter.com/28150/status/27615195729	1	0	1	
3.41902E+17	Deuce_Jericho	@TheJeremyGantt then she lied Talkin bout she had cancer .... #fail lol	6/4/2013	0	0	@TheJeremyGantt	#fail		https://twitter.com/Deuce_Jericho/status/341901793711767552	1	0	1	
3.93579E+17	Mattyice103	"Wear pink tomorrow, remember it's not for school spirt that much, it's about finding a cure for cancer ."	10/24/2013	0	2				https://twitter.com/Mattyice103/status/393579426220224512	1	0	1	
1.50432E+17	cjmccoy	Dear @whitehouse #healthcare system makes #cancer 50x worse & needs to be fixed. #helpthepatient #cutthecrap or let me pay cash #Medicare	12/23/2011	1	0	@whitehouse	#healthcare #cancer #helpthepatient #cutthecrap #Medicare		https://twitter.com/cjmccoy/status/150432453851492352	1	0	1	
